ImageNumber,ObjectNumber,Metadata_Cell,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_batch,Metadata_channel,Metadata_hour,Metadata_hour,Metadata_label,Metadata_label,Metadata_time,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9
11,3,Mcf7,nan,0,0,19,nan,4,4,0,0,20240515,26776,38612,1728,956,1531,760,1620.294667,853.6992456,1.447673905,29899,0.544985988,184.6409003,1,0.693463172,0.690763297,207.5475663,214.140141,77.62087348,26.8012517,23.70653918,179.4131337,174.0172508,-7.73324571,697.9320702,0.895548346,0.714711021,0.128899216,0.118647209,0.027193804,0.018684536,0.032971122,0.026647137,0.045024146,0.002057968,0.015805661,0.012871663,0.003158603,0.025149456,0.00586614,0.010601993,0.008128062,0.011157936,0.010637685,0.008462111,0.008592762,0.004562503,0.006901214,0.002190814,0.008860518,0.002202933,0.01125613,0.007167363,0.001965667,0.007191529,0.004274182
11,4,Mcf7,nan,0,0,19,nan,4,4,0,0,20240515,33015,43452,1883,990,1670,786,1779.38637,888.3329699,1.210350379,34136,0.34083983,205.0268362,1,0.759803922,0.826207037,211.9271591,219.14607,94.59386872,32.96421677,29,199.4349847,199.2372534,40.03086356,708.6244584,0.967160769,0.848737531,0.02135256,0.122710028,0.022771581,0.011727153,0.017886359,0.077643885,0.010748866,0.009569155,0.002729076,0.008209199,0.0008821,0.033211256,0.003495907,0.004496193,0.001666246,0.005065306,0.004303544,0.002978879,0.005530214,0.002642576,0.006272048,0.002116589,0.001559709,0.00280228,0.005723581,0.005751506,0.002686677,0.003990838,0.002443161
11,5,Mcf7,nan,0,0,19,nan,4,4,0,0,20240515,9078,11554,469,1320,363,1211,414.7207535,1264.441507,1.120113721,9182,0.352415226,107.5103185,1,0.785701921,0.892766494,111.2872311,113.4548368,50.7740091,17.85651811,15.8113883,103.7289367,104.1474587,-43.65410665,357.4629868,0.988673492,0.889654415,0.033053525,0.091816603,0.025299706,0.018792284,0.019679115,0.062209321,0.012108282,0.012171017,0.003637352,0.00689995,0.007635734,0.032216926,0.003497657,0.011336738,0.009011607,0.007272062,0.002189042,0.004580551,0.00236416,0.010233093,0.005700072,0.006663079,0.0055584,0.002768986,0.009228708,0.00453713,0.002147381,0.001067847,0.002157239
11,6,Mcf7,nan,0,0,19,nan,4,4,0,0,20240515,15203,19182,402,1445,263,1307,332.0378873,1375.610274,1.100935147,15332,0.280404554,139.1296546,1,0.792565947,0.908318717,142.0417603,142.1724305,67.08203932,23.28877396,20.51828453,134.1640786,136.3433165,-63.5513853,458.6173157,0.991586225,0.956740055,0.007468918,0.040060395,0.018696057,0.005638876,0.006053007,0.034269151,0.014609624,0.009156324,0.003228501,0.004173029,0.002954965,0.026935382,0.009656853,0.005658355,0.00413871,0.001329404,0.002667912,0.000803602,0.001205998,0.019271754,0.004925806,0.002959866,0.002655011,0.001330748,0.001863877,0.002119559,0.001100288,0.001038904,0.000711588
12,1,Mcf7,nan,0,0,1,nan,4,4,0,0,20240515,28755,47460,301,239,91,13,181.4161015,132.4112676,1.991505608,32998,0.53282765,191.3426328,1,0.605878635,0.502132656,214.2778327,228.7050502,78.4346862,26.13549047,21.9317122,193.7547422,181.3269988,-0.416341416,848.3056993,0.871416449,0.69894424,0.075563951,0.156918475,0.041958973,0.020416625,0.032128925,0.030118083,0.017391806,0.023340122,0.025451165,0.012053416,0.006428159,0.0003045,0.003673851,0.00635952,0.012084093,0.011112682,0.01329414,0.005113645,0.012916397,0.005887112,0.010451899,0.006399561,0.011893493,0.007456324,0.011184881,0.004529631,0.002675076,0.012540931,0.002523536
12,2,Mcf7,nan,0,0,1,nan,4,4,0,0,20240515,27989,37050,1655,252,1465,57,1564.13809,153.2518132,1.172056257,28687,0.389531051,188.7768567,1,0.755438596,0.853201366,197.1959595,201.8365675,87.68124087,30.50069253,26.92582404,184.2460358,181.620108,-25.79284997,642.0559159,0.975668421,0.865953663,0.032976575,0.107283638,0.032247952,0.020064248,0.015894624,0.066246174,0.015329773,0.010295411,0.006216973,0.00404889,0.006323435,0.02787307,0.001384961,0.005766838,0.010939925,0.00460177,0.009934967,0.003825642,0.012495195,0.00369707,0.005147879,0.00155435,0.002712581,0.002253994,0.007400891,0.008365654,0.003810229,0.001404179,0.001582154
12,3,Mcf7,nan,0,0,1,nan,4,4,0,0,20240515,30253,42262,471,395,245,208,356.5787856,314.6428784,1.221350442,30559,0.577614165,196.2633841,1,0.715844021,0.818765823,221.3468986,231.1925604,83.72574276,30.03007164,26.92582404,184.7934358,180.6876679,84.13871767,681.411255,0.989986583,0.700175284,0.069816091,0.166729255,0.049687932,0.014737008,0.042848514,0.036015882,0.011599439,0.031081192,0.02504929,0.014789418,0.008507355,0.007722372,0.013273937,0.006801044,0.008477958,0.006300659,0.007395067,0.007072234,0.012289805,0.002228503,0.00751395,0.013542094,0.006510329,0.000454815,0.010101146,0.003778926,0.002119064,0.00342778,0.004352059
12,4,Mcf7,nan,0,0,1,nan,4,4,0,0,20240515,30931,50094,1255,1644,1002,1446,1117.18981,1535.422424,1.351737269,32160,0.795816303,198.450428,1,0.617459177,0.739788732,258.5085672,261.1225766,71.69379332,28.43076721,25.8069758,153.4295138,156.5367913,-62.9089269,724.8498551,0.961784826,0.577584107,0.081622943,0.16769183,0.079002884,0.049351412,0.010567196,0.019348167,0.032176702,0.021201069,0.013094319,0.00413512,0.003705739,0.004950531,0.008171317,0.010432883,0.008100194,0.018725317,0.017420083,0.008477927,0.006623697,0.008618902,0.007897762,0.007013525,0.001880107,0.005934074,0.002055641,0.007001188,0.007938288,0.006565426,0.005197354
12,5,Mcf7,nan,0,0,1,nan,4,4,0,0,20240515,29212,47952,1233,1782,1017,1560,1130.040052,1688.862385,1.60204961,32421,0.692252489,192.8571326,1,0.609192526,0.624200395,231.4932295,280.7436553,78.58753082,28.34549214,25,167.0407493,167.058335,-48.83079583,766.8731957,0.901020943,0.471901666,0.111990742,0.174771206,0.024006793,0.064274064,0.007740511,0.003530516,0.017347647,0.013048012,0.017391429,0.003973186,0.0016942,0.001821051,0.025264283,0.011279522,0.008552988,0.014154044,0.005841896,0.003677454,0.002157585,0.010046696,0.010535159,0.005959068,0.009083566,0.004539872,0.004811508,0.008289987,0.003042916,0.002489002,0.000690087
12,6,Mcf7,nan,0,0,1,nan,4,4,0,0,20240515,12943,16750,1957,1983,1823,1858,1886.420304,1919.468593,1.234486859,13605,0.256833742,128.3726584,1,0.772716418,0.810053175,131.4901642,143.0104891,58.00862005,20.0333735,17.72004515,123.4062357,127.0794057,61.0878818,448.0904038,0.951341419,0.805766645,0.007634858,0.146911301,0.011164784,0.00324034,0.012958567,0.078165119,0.006000077,0.025043267,0.006953502,0.004290526,0.007902534,0.020330475,0.004038981,0.00163166,0.020897249,0.003822968,0.004954543,0.002207392,0.009577766,0.009004202,0.001327702,0.008936934,0.00571734,0.010160422,0.002952723,0.003660963,0.002495566,0.008170896,0.006156241
13,1,Mcf7,nan,0,0,20,nan,4,4,0,0,20240515,7888,10300,1016,681,913,581,961.8103448,628.9925203,1.176971979,8085,0.327999873,100.2163336,1,0.765825243,0.849637899,103.7493126,107.6475731,46.5295605,16.21059446,14.31782106,96.97823548,98.00966896,47.53888735,341.5634919,0.97563389,0.825141758,0.051209045,0.128383553,0.016768227,0.018568422,0.039843133,0.064467688,0.00903676,0.011541915,0.008911732,0.008141576,0.009755193,0.016619019,0.010407577,0.007628245,0.011146551,0.014995877,0.007429455,0.00179675,0.003426373,0.00196032,0.005118716,0.006990665,0.000734794,0.003729206,0.006239418,0.008209203,0.006890666,0.007421468,0.003947295
13,2,Mcf7,nan,0,0,20,nan,4,4,0,0,20240515,44922,65021,1899,959,1646,702,1774.408553,839.1595877,1.313972633,46847,0.430775556,239.1578283,1,0.690884483,0.761050858,256.5873608,269.4364489,103.2375901,35.82923381,31.6227766,228.3326576,231.5595977,-35.05830595,861.2468248,0.958908788,0.736739309,0.064552388,0.158614271,0.034618774,0.011395473,0.047567806,0.045869775,0.013984265,0.012258165,0.01844684,0.018927341,0.009252755,0.001652216,0.014365959,0.009906655,0.013075181,0.014266009,0.012989459,0.007677157,0.010412253,0.000303896,0.005044177,0.007340382,0.002715344,0.007379007,0.001554605,0.008197438,0.004632031,0.007001499,0.001402666
13,3,Mcf7,nan,0,0,20,nan,4,4,0,0,20240515,25187,32942,828,1032,647,850,735.8823997,939.7264859,1.113695524,25384,0.223461257,179.0784309,1,0.764586242,0.897911483,181.4658935,183.9266158,87.13208364,29.82004517,26.2488095,175.5626121,176.8771314,-29.05232447,593.7127702,0.992239206,0.947458432,0.023498695,0.047542813,0.010951233,0.018663519,0.009199953,0.0386943,0.007452561,0.01078533,0.012073328,0.005854436,0.005537803,0.027934667,0.003541914,0.007650945,0.00463372,0.005544597,0.002551725,0.003257325,0.004284814,0.017404885,0.000811217,0.005320852,0.003175791,0.001824328,0.002445125,0.000470895,0.002417481,0.002064629,0.000658078
13,4,Mcf7,nan,0,0,20,nan,4,4,0,0,20240515,22476,32240,959,1204,804,996,879.6553212,1085.919381,1.27277554,22756,0.692006975,169.1665806,1,0.697146402,0.785684489,203.264621,207.1183237,72.99315036,25.60540591,22.82542442,147.6097024,146.7348626,-5.734847955,599.5706345,0.987695553,0.666180623,0.093524776,0.152609732,0.084956634,0.021515273,0.022685202,0.006539886,0.012691226,0.011207107,0.016121191,0.030546501,0.021018297,0.011299156,0.013927899,0.005756061,0.003844649,0.010404702,0.004403416,0.005439581,0.008608402,0.007321817,0.005374971,0.008000707,0.007173467,0.006415821,0.001874369,0.007201658,0.009143331,0.00329738,0.002694697
13,5,Mcf7,nan,0,0,20,nan,4,4,0,0,20240515,36750,66402,1008,1484,729,1246,878.9755918,1363.722014,2.091413353,43107,0.86464694,216.3135531,1,0.553447185,0.478145556,321.0712295,301.5725452,74.72616677,24.38391088,21.84032967,171.9570608,161.2997658,55.93415115,982.7737367,0.852529752,0.5144982,0.042650687,0.142243429,0.109950799,0.019857843,0.012427249,0.012933016,0.042058598,0.031214842,0.007202701,0.011703961,0.005685506,0.008608297,0.014468157,0.021682444,0.010026189,0.005898857,0.009697785,0.007109795,0.004800295,0.00351717,0.006271172,0.022970659,0.010735084,0.004471732,0.001814128,0.010380405,0.004671607,0.005709526,0.003463813
13,6,Mcf7,nan,0,0,20,nan,4,4,0,0,20240515,18547,23715,810,1524,657,1369,731.8488704,1446.75306,1.11798605,18800,0.10475644,153.6709922,1,0.782078853,0.894465544,154.2415622,158.4455743,73.43704787,25.42133465,22.36067977,151.1270937,153.3929109,57.00103174,510.4579362,0.986542553,0.926462104,0.015379247,0.06597846,0.002121916,0.010784142,0.017098567,0.052856599,0.001258334,0.000921192,0.005044423,0.009253806,0.004575908,0.037376356,0.003992693,0.002093256,0.007116749,0.000158382,0.002023251,0.001384483,0.004145764,0.0227609,0.005057729,0.003072733,0.001275353,0.005743152,0.002872119,0.002856759,0.000867413,0.001038749,0.004644688
13,7,Mcf7,nan,0,0,20,nan,4,4,0,0,20240515,19223,28525,663,1787,500,1612,575.5179212,1697.313843,1.404967082,21112,0.618410763,156.4464246,1,0.673900088,0.711760448,178.5630956,181.2318956,68.26419266,23.61903046,20.61552813,149.6829951,140.3247068,28.76500875,582.5706345,0.91052482,0.732073918,0.051766505,0.160123434,0.063850454,0.008372261,0.015785205,0.047937568,0.013843521,0.017312284,0.023822853,0.017476898,0.014413506,0.002522179,0.016012974,0.006853408,0.004156802,0.002210847,0.01093989,0.007691003,0.00778715,0.000788185,0.014310266,0.004660281,0.003033582,0.007863378,0.01034907,0.007508537,0.000482614,0.010018407,0.005952961
13,8,Mcf7,nan,0,0,20,nan,4,4,0,0,20240515,15115,19734,624,1911,486,1768,555.6512736,1844.382071,1.134830577,15365,0.258490241,138.726406,1,0.765936962,0.881188805,141.4683861,145.0861813,65.4369926,22.79073615,20,135.4714167,136.660423,-35.23642145,464.27417,0.983729255,0.874429693,0.040011532,0.102207928,0.011888965,0.022192375,0.025811696,0.065908915,0.001899977,0.005902859,0.00444914,0.008811529,0.010684448,0.031021186,0.009062136,0.007698324,0.002906247,0.007845014,0.00223842,0.004217436,0.006859887,0.007670557,0.009082592,0.00690647,0.00259506,0.002645713,0.008557336,0.005407719,0.000947163,0.000803672,0.004068138
13,9,Mcf7,nan,0,0,20,nan,4,4,0,0,20240515,12514,15872,449,2007,325,1879,385.5423526,1943.622822,1.117266297,12634,0.509550001,126.227254,1,0.78843246,0.895041766,136.2453035,137.1313239,58.18075283,20.78091627,18.38477631,117.169962,117.2310517,-37.42253018,419.1614716,0.99050182,0.844449868,0.037365432,0.118240211,0.053258803,0.015953981,0.009239978,0.064076596,0.02245689,0.014027236,0.007733444,0.006857167,0.011890463,0.01882407,0.004589805,0.008841263,0.002901055,0.011283709,0.010404328,0.002597253,0.002289878,0.00353884,0.009625423,0.001982219,0.003248011,0.001604461,0.005172679,0.004826164,0.003883303,0.0045907,0.002490065
14,1,Mcf7,nan,0,0,2,nan,4,4,0,0,20240515,33470,44732,359,449,147,238,252.907081,339.8918434,1.125209093,33741,0.528761299,206.4348022,1,0.748233926,0.88872371,224.265783,225.0377746,93.43446901,33.79343488,30,187.7971654,190.3501976,-47.64013645,687.9381669,0.991968229,0.841431279,0.057123707,0.114888775,0.054622164,0.01943263,0.007322709,0.056668672,0.015506275,0.009310183,0.01076461,0.015703207,0.005355137,0.015619908,0.007473002,0.006051161,0.008196044,0.016259558,0.010347163,0.003062802,0.003513398,0.001297375,0.009560737,0.000631566,0.004418185,0.003351004,0.0058985,0.001838787,0.00601945,0.001530121,0.002829474
14,2,Mcf7,nan,0,0,2,nan,4,4,0,0,20240515,28827,38009,255,648,64,449,160.9235786,550.7055885,1.131053148,29059,0.242009895,191.5820356,1,0.758425636,0.884131751,194.9101392,199.5820633,91.5259526,31.52616991,27.80287755,186.7347884,189.1161978,24.09995031,640.0975465,0.992016243,0.886491439,0.034135322,0.094282945,0.010572818,0.020534329,0.027924966,0.063282531,0.00376713,0.009978927,0.005063322,0.014255572,0.00978927,0.031555204,0.005543097,0.004662125,0.00759868,0.006001546,0.002804522,0.002821286,0.002881531,0.00835477,0.007225585,0.001768703,0.001407448,0.004556811,0.009367704,0.004468252,0.003793245,0.001148354,0.003970866
14,3,Mcf7,nan,0,0,2,nan,4,4,0,0,20240515,20504,27984,1014,725,838,566,925.0713519,649.0435525,1.327029045,21422,0.40622079,161.5750712,1,0.732704403,0.753563009,170.0549281,178.465683,70.49113419,24.94826562,22.20360331,156.5327442,155.3919343,79.662869,584.7422074,0.957146858,0.790408881,0.067684929,0.143872231,0.022920742,0.021678169,0.018927962,0.059108617,0.004029796,0.024927829,0.013428663,0.002261919,0.017660628,0.004593813,0.011902047,0.009770766,0.005906893,0.017722559,0.002013235,0.005063735,0.009538599,0.007551739,0.005493732,0.00728496,0.001622205,0.002787057,0.004750557,0.001858081,0.005720842,0.002826186,0.003236007
14,4,Mcf7,nan,0,0,2,nan,4,4,0,0,20240515,16224,20711,1727,1331,1588,1182,1653.456053,1256.196746,1.138533353,16422,0.325165465,143.7255662,1,0.783351842,0.878322973,148.2239339,151.1720874,68,23.53685626,20.88061302,138,140.1690209,-16.51782862,481.7888886,0.987943003,0.897624341,0.038915965,0.082599317,0.022583211,0.022357385,0.026643765,0.052356192,0.011848616,0.018718906,0.005578959,0.00771172,0.003362558,0.024294571,0.00657253,0.006617219,0.009830785,0.007035393,0.004463738,0.000385183,0.006050402,0.006947272,0.005004417,0.006831433,0.005758852,0.007399713,0.008505988,0.007245637,0.001200615,0.003829318,0.003590501
14,5,Mcf7,nan,0,0,2,nan,4,4,0,0,20240515,36098,65952,1334,1684,1046,1455,1185.027204,1571.777495,1.718942995,39176,0.898931683,214.3861028,1,0.547337458,0.581752858,327.4064721,339.0722637,71.69379332,27.1574106,24.59674775,154.4764186,143.4331209,53.20631603,883.0336213,0.921431489,0.399768645,0.031092511,0.17279738,0.074449369,0.02548615,0.013225428,0.04642047,0.044079244,0.033032923,0.010704992,0.010223646,0.008326616,0.001133592,0.005539516,0.018487896,0.01853876,0.005070074,0.000511189,0.007647231,0.005774971,0.014103492,0.004502614,0.005088047,0.01124919,0.010902171,0.009047903,0.007879838,0.003313275,0.004898298,0.004131989
14,6,Mcf7,nan,0,0,2,nan,4,4,0,0,20240515,23489,32860,982,1842,827,1630,908.8268126,1734.614671,1.299647014,24569,0.715256326,172.936762,1,0.71482045,0.769439694,210.2522048,211.7663807,71.30918594,25.21665511,22.8035085,148.7032272,146.9373205,-12.40146322,619.3696244,0.956042167,0.663416241,0.086372527,0.15678615,0.072873808,0.026574227,0.024300565,0.021555158,0.017815771,0.026720879,0.029225145,0.007274405,0.016822437,0.004338459,0.012471805,0.007818309,0.014688562,0.010725577,0.007270845,0.005195968,0.010312517,0.004129043,0.006253867,0.008001559,0.008367704,0.006170335,0.007317698,0.005546699,0.004652716,0.004403847,0.002051374
15,1,Mcf7,nan,0,0,3,nan,4,4,0,0,20240515,34558,43878,468,1675,255,1469,360.3367093,1572.520892,1.19611605,35680,0.21637646,209.7632289,1,0.787592871,0.836039279,212.8815922,229.3403584,99.82484661,34.04107198,30,205,207.8384285,65.12812777,720.7188668,0.968553812,0.829747041,0.048937475,0.131486592,0.010973829,0.022891932,0.006188285,0.074226429,0.011469387,0.013075977,0.002948321,0.004251631,0.013838012,0.02455435,0.006926585,0.004597888,0.005987817,0.013570987,0.002380182,0.004728579,0.003675652,0.002268913,0.001457252,0.008002425,0.003981818,0.005815213,0.01100507,0.003320026,0.007065184,0.00382619,0.006102873
15,2,Mcf7,nan,0,0,3,nan,4,4,0,0,20240515,22199,26988,629,1661,456,1505,537.990405,1584.337403,1.176809137,22567,0.45042603,168.1209227,1,0.822550763,0.849755469,178.7484044,187.4486596,76.21679605,26.99362708,24,154.1002229,159.5890331,72.45946147,572.9604615,0.983693003,0.803077302,0.029489116,0.145820467,0.0379549,0.016682725,0.022328154,0.072303518,0.013893557,0.022466368,0.003342212,0.00589521,0.012993864,0.012734917,0.006298849,0.006368407,0.004401219,0.004826323,0.004924806,0.004471202,0.005602498,0.013113764,0.01004414,0.011172216,9.35E-05,0.007997851,0.005991709,0.005835196,0.007212468,0.002728107,0.002273967
15,3,Mcf7,nan,0,0,3,nan,4,4,0,0,20240515,22024,28545,1138,1686,965,1521,1051.813839,1604.541727,1.119387502,22222,0.339852056,167.4569429,1,0.771553687,0.89334569,172.815192,172.626765,79.37883849,27.75513889,24.51530134,159.4907195,162.5290434,-77.23529108,556.6000718,0.991089911,0.926145504,0.013534812,0.064999266,0.026404882,0.009480903,0.017387086,0.049850432,0.017129227,0.00960664,0.004744017,0.010672958,0.003675072,0.032493743,0.007485393,0.0041807,0.003834514,0.00200459,0.005331663,0.004735239,0.001671733,0.016972203,0.003115288,0.001866828,0.002785958,0.001167032,0.002554637,0.003683744,0.005291859,0.000621257,0.002989011
15,4,Mcf7,nan,0,0,3,nan,4,4,0,0,20240515,21142,27360,1374,1762,1203,1602,1287.03117,1680.457052,1.108163295,21317,0.415892504,164.0695903,1,0.772733918,0.902394083,172.1211468,171.467198,77.64663547,27.22617946,24.04163056,156,156.5293429,60.41496855,542.6000718,0.99179059,0.908093908,0.023235436,0.077846665,0.038804258,0.013560296,0.009291063,0.054821924,0.023516668,0.001260963,0.004297841,0.002476728,0.006312473,0.030507285,0.008238251,0.00307121,0.005570158,0.007112864,0.002319973,0.004659291,0.003168733,0.011589393,0.00319961,0.003754125,0.001766136,0.001434235,0.008560559,0.003620353,0.002737629,0.003640325,0.002540217
16,1,Mcf7,nan,0,0,4,nan,4,4,0,0,20240515,34855,46818,1411,426,1122,264,1253.413857,342.6375269,1.31786674,35371,0.830980375,210.662679,1,0.744478619,0.758802062,284.7736755,288.9982699,78,30.39009553,27.51363298,158.0902126,158.4200885,-88.41617646,759.7544007,0.985411778,0.531354937,0.073814453,0.173046428,0.088016051,0.032241029,0.025401426,0.015351532,0.031370343,0.024176613,0.010617149,0.012639397,0.009252693,0.006349292,0.014531401,0.008846838,0.013034404,0.014592891,0.012567601,0.010970255,0.003259827,0.010926091,0.005516353,0.006155434,0.010310207,0.009233239,0.00929259,0.006280925,0.008234142,0.004061697,0.001939298
16,2,Mcf7,nan,0,0,4,nan,4,4,0,0,20240515,11301,14960,1759,440,1649,304,1702.933634,368.3395275,1.167364849,11471,0.679438852,119.9536581,1,0.755414439,0.856630214,140.5637456,138.3220879,48.83646179,18.94569131,17,99.0334096,103.1361373,18.11826131,407.1614716,0.985180019,0.751912069,0.103042574,0.126581002,0.075396607,0.002198263,0.011202458,0.02549442,0.004651609,0.011710945,0.031341764,0.021260866,0.010359796,0.007889336,0.007996919,0.00635027,0.010776168,0.006882984,0.007874725,0.0081959,0.000749192,0.01334788,0.002808557,0.004613907,0.005008744,0.001859799,0.003076704,0.011621317,0.008500541,0.001577536,0.00289938
16,3,Mcf7,nan,0,0,4,nan,4,4,0,0,20240515,12111,17820,1702,625,1570,490,1628.501775,560.2209562,1.220587416,12530,0.672718899,124.1781145,1,0.67962963,0.819277658,145.3823263,143.0314651,51.92301994,19.22387983,17.08800749,107.3430021,107.5681153,37.12154609,431.002092,0.966560255,0.750857959,0.081854585,0.135119814,0.078638773,0.009922644,0.010057657,0.033089301,0.000817772,0.013440114,0.033210414,0.016435564,0.010149325,0.008494493,0.012227068,0.005734874,0.00720102,0.006266589,0.004128819,0.011938365,0.006849564,0.011469706,0.001069444,0.002609571,0.007747916,0.008369856,0.010261859,0.008902139,0.003442337,0.002837072,0.004072269
16,4,Mcf7,nan,0,0,4,nan,4,4,0,0,20240515,29285,38700,852,832,672,617,759.7987707,721.7993171,1.13398149,29561,0.57248963,193.0979546,1,0.756718346,0.881848609,213.4544125,218.1306948,88.10221337,31.41471831,27.89265136,178.1909089,175.0138258,-8.147007988,645.9970414,0.990663374,0.783562546,0.028229832,0.154258511,0.061388814,0.009989512,0.011165178,0.068793865,0.016054453,0.016781153,0.006836028,0.007684615,0.000542468,0.006016454,0.013308153,0.007929299,0.0057604,0.007720361,0.008316185,0.004339598,0.002081346,0.014620806,0.016685463,0.002014148,0.005285148,0.002199354,0.001620129,0.004898315,0.003059213,0.001293629,0.002613636
16,5,Mcf7,nan,0,0,4,nan,4,4,0,0,20240515,61823,81328,1172,1025,900,726,1034.770263,872.8378435,1.318794671,65270,0.363059946,280.5628065,1,0.7601687,0.758268154,292.9904422,319.1049984,130.2689526,44.22573545,38.83297568,263.7831809,272.998469,32.29234748,1012.205194,0.947188601,0.749539542,0.066282192,0.165513474,0.023901209,0.015947698,0.025178449,0.061781538,0.019362163,0.01471179,0.015821261,0.004915751,0.01145271,0.000907487,0.0057935,0.016740317,0.001849103,0.013064658,0.003331402,0.007532978,0.000792669,0.010955247,0.012835138,0.010328034,0.004259089,0.006075989,0.004518821,0.003153236,0.002085059,0.003133251,0.003351379
16,6,Mcf7,nan,0,0,4,nan,4,4,0,0,20240515,30145,38940,805,1102,628,882,712.7403881,985.0441201,1.143636565,30349,0.60607106,195.9127512,1,0.774139702,0.874403662,220.7503719,223.6179778,88.05112151,31.39200905,28,175.9417684,175.5871646,2.733555666,658.1980515,0.993278197,0.764948704,0.083874519,0.140095474,0.063023141,0.015368576,0.019001045,0.040547198,0.012682936,0.01884649,0.02578705,0.014105166,0.011408559,0.00149969,0.013627892,0.002991584,0.008753263,0.0109225,0.005243782,0.001249194,0.005046741,0.003713438,0.007006892,0.011486524,0.008474074,0.003454514,0.008524705,0.006084144,0.002166214,0.002052616,0.002207736
16,7,Mcf7,nan,0,0,4,nan,4,4,0,0,20240515,25981,34340,1152,1159,950,989,1054.916516,1068.360148,1.277065063,27123,0.542930123,181.8791814,1,0.756581246,0.78304546,202.4677112,204.2988008,80,27.61689358,24.16609195,165.7998887,170.0279046,87.12921104,645.7127702,0.957895513,0.71932332,0.104514949,0.142255913,0.032904742,0.011100411,0.038594325,0.032766555,0.03178629,0.010122191,0.030160044,0.008724054,0.018310981,0.015007509,0.012518665,0.004102152,0.008453947,0.003544981,0.001761868,0.009042801,0.005522564,0.011619306,0.010729348,0.004760595,0.007996287,0.010868929,0.005088145,0.005001926,0.007892569,0.000828643,0.001216241
16,8,Mcf7,nan,0,0,4,nan,4,4,0,0,20240515,11068,22657,485,1737,322,1598,409.0173473,1667.192718,1.645800559,12282,0.888070428,118.7106368,1,0.48850245,0.607607036,180.7023485,174.9428478,38.01315562,15.03289449,13.89244399,84.76953686,83.07021086,-53.83343754,478.4406922,0.901156163,0.459237419,0.088005126,0.129566841,0.080256957,0.070729652,0.028894395,0.004934296,0.031081733,0.02514144,0.01817744,0.019441998,0.009273044,0.003016055,0.007764097,0.012570791,0.01589787,0.007651796,0.004620526,0.002139684,0.002742126,0.010116279,0.008799711,0.004084519,0.00576865,0.013420192,0.004670753,0.004606467,0.007611997,0.004703749,0.003602128
16,9,Mcf7,nan,0,0,4,nan,4,4,0,0,20240515,17276,22578,1529,1813,1370,1671,1450.16219,1741.879428,1.120198144,17433,0.466502203,148.3121248,1,0.765169634,0.892699212,157.783082,160.4400199,69.97142274,24.55986139,21.63330765,139.9778554,139.5622974,-74.87849028,493.1442277,0.990994092,0.854418658,0.021231185,0.117039722,0.044577784,0.009828097,0.012234611,0.072267661,0.021487928,0.010890885,0.001824822,0.005976421,0.003863343,0.028869726,0.001504402,0.008077814,0.004248189,0.007851815,0.004262929,0.004736551,0.003316326,0.000357168,0.009967598,0.004281774,0.004867842,0.003103474,0.007009669,0.003410871,0.003354395,0.00115468,0.002170753
16,10,Mcf7,nan,0,0,4,nan,4,4,0,0,20240515,25885,53531,566,1893,367,1624,455.8018157,1769.623218,2.494245126,34537,0.780724778,181.5428479,1,0.483551587,0.400922904,247.5472967,296.5147551,68.87670143,21.89024068,18.02775638,164.7490723,154.686128,-21.01780496,900.7382028,0.749486058,0.374857038,0.035017938,0.186670667,0.043064547,0.031176288,0.005362916,0.049144188,0.021706605,0.024999769,0.006024284,0.010009459,0.001120035,0.004383644,0.006725193,0.02686149,0.012458893,0.012933128,0.011939603,0.003093516,0.001890445,0.013827127,0.008101231,0.014884178,0.010249171,0.008084359,0.009927918,0.011452333,0.00456469,0.005707501,0.001130539
