ImageNumber,ObjectNumber,Metadata_Cell,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_batch,Metadata_channel,Metadata_hour,Metadata_label,Metadata_time,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Intensity_IntegratedIntensityEdge_AA,Intensity_IntegratedIntensityEdge_DA,Intensity_IntegratedIntensityEdge_DD,Intensity_IntegratedIntensityEdge_ED,Intensity_IntegratedIntensity_AA,Intensity_IntegratedIntensity_DA,Intensity_IntegratedIntensity_DD,Intensity_IntegratedIntensity_ED,Intensity_LowerQuartileIntensity_AA,Intensity_LowerQuartileIntensity_DA,Intensity_LowerQuartileIntensity_DD,Intensity_LowerQuartileIntensity_ED,Intensity_MADIntensity_AA,Intensity_MADIntensity_DA,Intensity_MADIntensity_DD,Intensity_MADIntensity_ED,Intensity_MassDisplacement_AA,Intensity_MassDisplacement_DA,Intensity_MassDisplacement_DD,Intensity_MassDisplacement_ED,Intensity_MaxIntensityEdge_AA,Intensity_MaxIntensityEdge_DA,Intensity_MaxIntensityEdge_DD,Intensity_MaxIntensityEdge_ED,Intensity_MaxIntensity_AA,Intensity_MaxIntensity_DA,Intensity_MaxIntensity_DD,Intensity_MaxIntensity_ED,Intensity_MeanIntensityEdge_AA,Intensity_MeanIntensityEdge_DA,Intensity_MeanIntensityEdge_DD,Intensity_MeanIntensityEdge_ED,Intensity_MeanIntensity_AA,Intensity_MeanIntensity_DA,Intensity_MeanIntensity_DD,Intensity_MeanIntensity_ED,Intensity_MedianIntensity_AA,Intensity_MedianIntensity_DA,Intensity_MedianIntensity_DD,Intensity_MedianIntensity_ED,Intensity_MinIntensityEdge_AA,Intensity_MinIntensityEdge_DA,Intensity_MinIntensityEdge_DD,Intensity_MinIntensityEdge_ED,Intensity_MinIntensity_AA,Intensity_MinIntensity_DA,Intensity_MinIntensity_DD,Intensity_MinIntensity_ED,Intensity_StdIntensityEdge_AA,Intensity_StdIntensityEdge_DA,Intensity_StdIntensityEdge_DD,Intensity_StdIntensityEdge_ED,Intensity_StdIntensity_AA,Intensity_StdIntensity_DA,Intensity_StdIntensity_DD,Intensity_StdIntensity_ED,Intensity_UpperQuartileIntensity_AA,Intensity_UpperQuartileIntensity_DA,Intensity_UpperQuartileIntensity_DD,Intensity_UpperQuartileIntensity_ED
1,1,Mcf7,nan,0,0,0,nan,6,0,20240515,9876,13860,277,331,137,232,208.61877278250304,282.4070473876063,1.2844729411811782,10265,0.7290331696464953,112.13613932985417,1,0.7125541125541126,0.7785294403169116,136.09780482960406,141.9929575718458,45.31004303683677,17.067397278571505,15.231546211727817,93.56878564488706,93.1560034669191,79.37105460682292,399.26197667087547,0.9621042377009255,0.6236739283704228,0.09920846869187244,0.17141075353630378,0.06035008899492631,0.026639567901653432,0.03818546916182849,0.014423785148349834,0.013959319204137604,0.010075603103668422,0.03393064456171422,0.0014596616659898686,0.009159381732890213,0.0025157539383948153,0.007034730484108724,0.0028069884102954073,0.006323170219484961,0.00787223072374893,0.023102115101258907,0.003352549972396275,0.004057444000735569,0.007965548068738202,0.003868293077045854,0.003921485336737666,0.005951807546744667,0.0063999679110188735,0.0069829480953957045,0.00596662436873441,0.007826490233349161,0.003055838996970308,0.0019227588194613823,1.740749244345352,2.6771191372536123,1.5841459147632122,22.666667320765555,92.49987133545801,112.8344254726544,69.37193977693096,673.549038934987,0.00520332669839263,0.009063859470188618,0.005630579311400652,0.03921568766236305,0.002471961546689272,0.0017700465396046638,0.001251240260899067,0.02352941408753395,7.790661862430819,2.749389052127068,1.6846623179638451,3.8225152628886137,0.012314030900597572,0.010086213238537312,0.005767910275608301,0.21960784494876862,0.0788891464471817,0.03689631447196007,0.015411612577736378,0.35686275362968445,0.005045649983609716,0.007759765615227862,0.004591727289168731,0.06570048498772625,0.009366127109706157,0.01142511396037408,0.007024295238652385,0.06820059122468479,0.007324330508708954,0.010727092623710632,0.0068970778957009315,0.062745101749897,0.0024414435029029846,0.005981536582112312,0.0034637979697436094,0.0,0.0024414435029029846,0.005981536582112312,0.0034637979697436094,0.0,0.0018247400556283301,0.0006886124187415861,0.00036716781614718526,0.04874320968551416,0.007346396184969813,0.0035073692273650744,0.001759762813548826,0.04188446809196393,0.010681315325200558,0.01268024742603302,0.008133058436214924,0.09019608050584793
1,2,Mcf7,nan,0,0,0,nan,6,0,20240515,13273,16640,477,563,349,433,412.8226474798463,497.5942138175243,1.1054864914965978,13417,0.27588835272096446,129.9988787538947,1,0.79765625,0.9045791221258696,132.64900758826286,133.80956617521784,62.80127387243033,21.656950279076383,19.1049731745428,126.33715952207487,127.5008582528342,11.146551430177244,429.4041122946064,0.9892673473950958,0.9333960339486715,0.019777599046329086,0.05996846638219143,0.01713252437189404,0.0152078405352728,0.0033907017925385746,0.04823890908526501,0.01201936518126007,0.009056975690875366,0.009220741429101315,0.0023939727923583194,0.0035940573344393,0.0340099337524079,0.006163041991102941,0.005972190980979964,0.00772861274840039,0.0041101882475518105,0.0025087603713264575,0.002551102837919379,0.004736877136539583,0.02013592744169727,0.0010142201582190094,0.0028505962657553803,0.003974629246453235,0.002115664157665561,0.0037600946993514308,0.0027276185971145763,0.002479269507574399,0.0017092286763554152,0.0022963265445229736,1.4952468362171203,2.7900969400070608,1.71877626539208,21.392157512251288,101.58770265919156,135.0639521596022,85.72410315531306,775.6039437702857,0.004882887005805969,0.008651865646243095,0.005600061267614365,0.03529411926865578,0.0021210038103163242,0.0014496073126792908,0.0008545052260160446,0.023529410362243652,5.448444754043571,1.9309072276983756,0.8472025507733992,7.07427415227624,0.005615320056676865,0.008941787295043468,0.005508507136255503,0.21176470816135406,0.03503471612930298,0.019729916006326675,0.009735256433486938,0.2823529541492462,0.004030314922418114,0.007520476927242751,0.004632820122350619,0.05766080191981479,0.007653710740540312,0.010175842097461177,0.006458532596648313,0.05843471285845594,0.006622415501624346,0.009933623485267162,0.0064850845374166965,0.05882352963089943,0.0024872205685824156,0.005935759749263525,0.0037689784076064825,0.0,0.0024872205685824156,0.00587472366169095,0.0036316472105681896,0.0,0.0005840998617919498,0.0005796155897159108,0.000342212364625168,0.04483561038922016,0.003431371543988666,0.0018865158162195176,0.001085672208806363,0.03330539803782525,0.009933623485267162,0.011657892726361752,0.007309071719646454,0.0784313753247261
1,3,Mcf7,nan,0,0,0,nan,6,0,20240515,9643,17690,1719,842,1597,697,1664.306439904594,780.1009022088562,1.8627423055534087,11387,0.8032608640709873,110.80545532545396,1,0.5451102317693612,0.5368429100572268,155.61465758696477,161.01242188104618,32.64965543462902,12.854410291424276,12.0,97.03145764949069,92.68835189146415,-30.856937211734,475.10259710444143,0.8468428910160709,0.4735910869770945,0.10384899942124175,0.1283917892453454,0.05064968784908846,0.07690918922256212,0.010686900904400035,0.03498093568553235,0.021438416165280996,0.030142455695330528,0.02552528647318502,0.0048336208513240185,0.0023909576242697487,0.006260841993745611,0.008332913229715074,0.016148167198522956,0.015148795458588089,0.012493796331234255,0.0025882284370092098,0.005217663705189993,0.0033758886238038762,0.011779286114954273,0.014133182129527796,0.0035476888025689967,0.008998995107795536,0.00908742012470553,0.011329338331899313,0.004501652030943817,0.0026142442864197845,0.00684046889476331,0.0024851437412512028,1.711009405553341,3.027374734170735,1.8798047350719571,20.88235357636586,66.35927465232089,90.89446966862306,59.15217933594249,471.33726860024035,0.004638742655515671,0.008163576945662498,0.00520332669839263,0.0235294122248888,0.0016937516629695892,0.0011596856638789177,0.0008850232698023319,0.0235294122248888,2.4378976552503784,0.5990059385590245,0.6341520222916508,3.1123661656224204,0.01350423414260149,0.01033035758882761,0.005752651486545801,0.20000000298023224,0.04177920147776604,0.018326085060834885,0.009918364696204662,0.34117648005485535,0.004193650503807208,0.007420036113163566,0.004607364546744993,0.051182239157759456,0.00688160060689836,0.00942595350706451,0.006134209202109561,0.04887869631859798,0.00633249431848526,0.009216449223458767,0.0060120546258986,0.0470588244497776,0.002121004043146968,0.005951018538326025,0.0035553521011024714,0.0,0.0020904859993606806,0.005951018538326025,0.0032501716632395983,0.0,0.0014844866298846964,0.0005786057549256784,0.0003551293595481419,0.04181591059474871,0.0034217571907083216,0.0016147171880078245,0.001146954505955388,0.035252733157520685,0.00802624598145485,0.010513465851545334,0.0069886320270597935,0.06666667014360428
1,4,Mcf7,nan,0,0,0,nan,6,0,20240515,17671,23250,1923,838,1768,688,1845.924678852357,762.528266651576,1.1336243679357787,17893,0.30116230573245134,149.99805330408478,1,0.7600430107526882,0.8821264153141876,153.68221283931365,156.40012787718558,71.80529228406496,24.827507733878964,21.93171219946131,146.23884572848624,146.5471925690938,-49.76938810161471,501.7300141024109,0.9875929134298329,0.919638230641603,0.0040073574307766145,0.07207450790551978,0.020115289407508032,0.002669231127982779,0.006226657477070726,0.057436673916585336,0.01385741587469403,0.0017505688811037725,0.001483502954727374,0.002487809773985983,0.008335587111822682,0.039696796673312974,0.006814016290106478,0.0020812197211052207,0.006412694916379878,0.0016257651556403122,0.001082871587992484,0.0029964585202427903,0.0046698921393157925,0.022410282016927952,0.0015345134715588386,0.0026791617200177986,0.003779702301733752,0.005930928663495036,0.0019358243833047782,0.0030383449545716605,0.0010438402038765594,0.0018397931931017518,0.001535399304630716,1.6682383709121495,3.155687847174704,1.9735409065615386,20.976471194066107,90.0153064711485,152.78108077170327,99.9185035857372,849.8588484106585,0.004180971998721361,0.00805676355957985,0.00521858548745513,0.0235294122248888,0.0008697640150785446,0.0005798432976007462,0.0004425114020705223,0.0235294122248888,5.441952301433969,0.8501148737451469,0.5800183627831846,1.6636717753455612,0.005813687574118376,0.00871290173381567,0.005447471048682928,0.20000000298023224,0.009002823382616043,0.011612115427851677,0.008194094523787498,0.2235294133424759,0.00389775320306577,0.007373102446669869,0.004611076884489576,0.04901044671510773,0.005093956565624385,0.0086458650201858,0.005654377431143523,0.04809342133499284,0.004974441137164831,0.008651865646243095,0.0057068741880357265,0.0470588244497776,0.002609292743727565,0.0061799040995538235,0.003433279925957322,0.0,0.002594033721834421,0.00588998245075345,0.003433279925957322,0.0,0.000763579587511446,0.00046393468034276264,0.0003149573914063815,0.037763567294791536,0.0011525868852652872,0.0008279339505064494,0.0006224874260129116,0.031641063558259803,0.005935759749263525,0.009231708012521267,0.0061036087572574615,0.06666667014360428
1,5,Mcf7,nan,0,0,0,nan,6,0,20240515,12055,15498,933,990,807,867,869.5505599336375,927.2652841144753,1.1236477343012428,12246,0.21637345005816927,123.89068855964271,1,0.7778423022325461,0.8899586315829355,125.49469221473048,127.534309109353,59.64059020499378,20.489889659011023,18.027756377319946,120.50584021637448,122.52180740742094,70.14777039204421,412.5756851698602,0.9844030703903316,0.9338613708273003,0.01780081613723617,0.05931622081213982,0.010651763786889779,0.013436591857371947,0.002146209793572939,0.0473948764674158,0.007746794656292076,0.012636170837246889,0.007839716834852906,0.003968846120597993,0.013007235116344695,0.03319592070017422,0.005310730697153827,0.006942081600212324,0.0041003379468285165,0.0029870859912938417,0.0052414905970489,0.005594661458908594,0.003139084235112864,0.019665642032535968,0.004089147565052538,0.002086621315398936,0.0004789159963572194,0.0052057950511789205,0.0022702970171402516,0.005102347091410667,0.002050236329989079,0.0008404093357762983,0.003935551037163778,1.2663462324999273,2.7330281920731068,1.6383459623903036,26.56078502163291,76.25195808731951,121.30351857282221,76.93507422716357,799.8431597314775,0.004226749297231436,0.008453498594462872,0.0052948808297514915,0.04313725605607033,0.0013427939265966415,0.0014190888032317162,0.0010528722777962685,0.023529410362243652,3.837164610081207,1.3691140916873172,1.6472931161418278,4.303153154685883,0.0046082246117293835,0.009124895557761192,0.005676356144249439,0.21568627655506134,0.03506523370742798,0.019668878987431526,0.010482948273420334,0.24313725531101227,0.003567172485915288,0.007698670963586216,0.004615059048986771,0.07481911273699411,0.006325338704879262,0.010062506725244481,0.006382005327844344,0.0663494947931545,0.0053101396188139915,0.009689479134976864,0.006256198976188898,0.062745101749897,0.002777141984552145,0.0064850845374166965,0.0036774242762476206,0.0,0.0026703288313001394,0.006393530406057835,0.0035400930792093277,0.0,0.00033849247815988254,0.0005020249761567249,0.00033343205885117034,0.04207102556727689,0.0030300109177014804,0.0019496574049592775,0.0012830012167908318,0.03312044726549791,0.007522698026150465,0.011444266885519028,0.007431143894791603,0.08627451211214066
1,6,Mcf7,nan,0,0,0,nan,6,0,20240515,10920,14238,785,1193,659,1080,719.0174908424908,1137.724542124542,1.1264434694504193,11058,0.470487609979495,117.9142732179102,1,0.7669616519174042,0.8877498313234398,125.77560677102785,126.15070352558483,54.589376255824725,19.37474005246568,17.08800749063506,109.95629877569287,110.98522561445148,-88.16697594862467,393.1614716074871,0.9875203472599023,0.8523627750574699,0.03998584013523493,0.11347559079258561,0.04563603090835154,0.018989966430897738,0.019826440951612224,0.06339611805607688,0.01865661831786452,0.004559600841926258,0.008683898017427784,0.0025442136380447026,0.01569997419828056,0.020763926906735813,0.004923818511440204,0.004685495340370306,0.0023229787190505433,0.0122931991740985,0.005908919662707413,0.007833377961208714,0.00404707519552096,0.001118071615132127,0.010183953019184145,0.0019379172889670956,0.003136485158275093,0.0056008823983444,0.007716616388663907,0.004771757360633021,0.0039226099518001436,0.003978508017222082,0.001337622639000353,1.151445799972862,2.5847257585264742,1.5501335568260401,25.682353651616722,70.31368064531125,116.43399833887815,74.12227181182243,750.7960995342582,0.003906309604644775,0.00869764294475317,0.005523765925318003,0.0470588244497776,0.0016174563206732273,0.0017853053286671638,0.0012207217514514923,0.023529410362243652,7.272700588269812,2.875326562685316,1.9215750922859147,6.013328936741528,0.006042572669684887,0.00965896062552929,0.005767910275608301,0.2235294133424759,0.06555275619029999,0.028931105509400368,0.010772869922220707,0.3333333432674408,0.003426922023728756,0.007692636186090697,0.004613492728648929,0.0764355763440974,0.006438981744076122,0.010662454060336828,0.006787753828921468,0.06875422156907127,0.005249103531241417,0.010360876098275185,0.00680552376434207,0.06666667014360428,0.0024414435029029846,0.0061951628886163235,0.003830014495179057,0.0,0.0023498893715441227,0.0057984283193945885,0.0036316472105681896,0.0,0.000692254247675251,0.000597508396842039,0.0003456773754550239,0.047642647472204175,0.004099979447743873,0.002421590207662503,0.0014387880720630884,0.035956003254492185,0.007858396507799625,0.012329289689660072,0.007965209893882275,0.09019608050584793
1,7,Mcf7,nan,0,0,0,nan,6,0,20240515,11757,15730,980,1584,859,1454,919.6938844943438,1518.0552011567577,1.1740101918403802,12121,0.4812528114151509,122.34981539606551,1,0.7474253019707565,0.8517813618231018,131.0038560854486,130.0,54.48853090330111,19.749975121384686,17.46424919657298,114.9171701705189,114.83560190845891,28.80396049921733,416.47518010647184,0.9699694744658032,0.869969273736241,0.014718219190325548,0.10225321451433153,0.04999788592432864,0.0019639574499834994,0.006725422397405759,0.06192756579250821,0.021664948092245825,0.008318729988632747,0.0071948169728870805,0.006858598924208,0.011111415457492183,0.02722511835813102,0.005787364788413713,0.008058533870538093,0.008878518161574048,0.0060922721277395665,0.008213805371664445,0.005388102719242969,0.008503269800802443,0.006934670550112942,0.009554289438583097,0.007681966932949149,0.003034866468711413,0.002233898655735187,0.0005512675474322309,0.002427013772082916,0.003521370866614905,0.003156502786322855,0.001246977247767821,1.0333714839071035,2.5035325004719198,1.650843104114756,13.580392540898174,75.63210573256947,120.14593866793439,85.63134337123483,438.5411895592697,0.0031128404662013054,0.0079499501734972,0.005493247881531715,0.01568627543747425,0.0017090104520320892,0.0020447089336812496,0.0017242692410945892,0.019607843831181526,9.646780114902635,1.7648821864164248,2.0939174135969445,9.813001972086482,0.0049897003918886185,0.00857557076960802,0.005523765925318003,0.19607843458652496,0.021133745089173317,0.016906997188925743,0.012726024724543095,0.21176470816135406,0.0029027288873795043,0.0070323946642469656,0.004637199730659427,0.03814717005870274,0.00643294256464825,0.010219098296158406,0.007283434836372785,0.03730043289608486,0.004470893647521734,0.009689479134976864,0.00712596345692873,0.03529411926865578,0.0016937514301389456,0.005355916917324066,0.0036316472105681896,0.0,0.0016937514301389456,0.005355916917324066,0.0036316472105681896,0.0,0.0005893220616945436,0.0005479794042608598,0.0003570437119517784,0.038195912325139185,0.004352764046040213,0.0025839969895787816,0.001950873674665963,0.02941279762206083,0.008896009996533394,0.012390325777232647,0.008957046084105968,0.054901961237192154
1,8,Mcf7,nan,0,0,0,nan,6,0,20240515,12167,19737,1782,1630,1653,1477,1719.3474973288403,1555.2624311662694,1.8217917652760107,13982,0.3532845675401464,124.46487673553823,1,0.6164564016821199,0.5489101548598201,131.56494408478096,154.20765220960988,51.0,17.107563325362474,14.422205101855956,122.83352108851358,123.0810981416953,-8.792391629765145,527.7716446627535,0.8701902446002002,0.6513439470859234,0.029455879034505136,0.20429834188415566,0.014943750560637202,0.0063134163254615966,0.029199506456793024,0.04572949070870684,0.012285753698968881,0.01193369403196226,0.013570791534864726,0.014876844688061688,0.00840576351426362,0.023015035680741727,0.0037716157188697093,0.011109695305290075,0.012274863461506396,0.0028571715696801207,0.014195651067742003,0.006670358769748532,0.0019953825343806517,0.015195255464288052,0.010743780391013993,0.0016075825130456296,0.008028187863009944,0.011879366853473187,0.004878457105465788,0.004870467790450901,0.005149255158337921,0.0034488828402506025,0.0019353683007057338,1.2165102614089847,3.2227817745879292,2.0662242032121867,23.133334022015333,38.226032006554306,100.8291308414191,68.2903958405368,586.2117818072438,0.0027618829626590014,0.007522698026150465,0.004943923093378544,0.019607843831181526,0.00035095750354230404,0.0007171742618083954,0.0006256201304495335,0.02352941408753395,2.062143677658784,0.920869734530321,0.6971101209348034,5.925422416178788,0.0038605325389653444,0.009063859470188618,0.005844205617904663,0.21176470816135406,0.005508507136255503,0.011825742200016975,0.009704737924039364,0.24705882370471954,0.0027214994662393393,0.007209802627713488,0.0046224255105418045,0.05175242510517972,0.0031417795682217725,0.008287098778780233,0.005612755473044859,0.04818047027264271,0.003082322422415018,0.008209354244172573,0.005523765925318003,0.04313725605607033,0.0020904859993606806,0.005279621575027704,0.0036774242762476206,0.0,0.0017700465396046638,0.005279621575027704,0.0035095750354230404,0.0,0.0002909877053645162,0.0005646422804102631,0.00035208505936365063,0.044106432168598324,0.0005167931987116497,0.0009976124886833246,0.0008581806997457065,0.03567400745037482,0.0034637979697436094,0.008987563662230968,0.006210422143340111,0.07058823853731155
1,9,Mcf7,nan,0,0,0,nan,6,0,20240515,10115,13932,1090,1664,982,1535,1036.6555610479486,1597.5971329708354,1.1822152303349305,10276,0.6664676241433459,113.48488002811727,1,0.7260264140109102,0.8458696642883653,132.11941021736075,134.65882815471105,49.20365840057018,17.930603016704467,16.1245154965971,101.82337649086284,98.49950890471364,-29.247135369908992,387.64675298172574,0.9843324250681199,0.7102106339347164,0.04755340573788625,0.17202683902658739,0.07535006498193356,0.011792535310198098,0.012801244395996685,0.04378390863801157,0.0019713988688316243,0.027238160884460055,0.020509527444516718,0.014406857797684096,0.0037070643008706603,0.01075932529494716,0.021182813029784264,0.0060482789890724566,0.00667099041421563,0.005799529779859048,0.007453443284423896,0.0008333732031335022,0.006709659322387828,0.006345496959950313,0.006385868626277316,0.009121717306001658,0.00968263520020716,0.004173287332287229,0.01011104923101736,0.006957770729684719,0.00415690340452125,0.0025582856402438605,0.0026294526812867323,0.9542229354847223,2.3589227511547506,1.5115740031469613,15.603922007605433,52.35640559415333,109.54886816302314,77.4264297846239,506.55687765497714,0.0030975814443081617,0.008407721295952797,0.005676356144249439,0.0235294122248888,0.0013427941594272852,0.002059968188405037,0.001693751197308302,0.0235294122248888,8.954087803743134,3.1068358061779793,1.4517882385647995,11.524909834461788,0.00476081483066082,0.008972304873168468,0.0056916153989732265,0.20000000298023224,0.027313649654388428,0.02059968002140522,0.016891736537218094,0.23529411852359772,0.0029092162667217142,0.007191837655959606,0.004608457326667565,0.047572932950016564,0.005176115234221783,0.010830337930106093,0.007654614907031528,0.05007977040583066,0.0041046771220862865,0.01042191218584776,0.007415884640067816,0.0470588244497776,0.0017242694739252329,0.005767910275608301,0.0035553521011024714,0.0,0.0017242694739252329,0.005477989092469215,0.0035553521011024714,0.0,0.0006313847337912069,0.0006122797935615164,0.0003233031578715523,0.04323245264643443,0.002984305073243008,0.0029374035467031358,0.00233954385866998,0.034459409171547294,0.006439307238906622,0.012527656741440296,0.009063859470188618,0.07058823853731155
1,10,Mcf7,nan,0,0,0,nan,6,0,20240515,9145,12463,790,1710,669,1607,731.7858939311099,1658.9069436850739,1.2674463053417258,9451,0.569917061834259,107.90632806561004,1,0.7337719650164487,0.7889880587330935,119.52930955261066,124.85191228010886,48.010415536631214,17.125123388973027,15.132745950421556,98.04714890147449,98.21749932554546,69.29103204819958,381.6467529817257,0.967622473812295,0.7455554927141641,0.09964135285470191,0.1476605361603464,0.04341555439658492,0.01260896906972784,0.003707999863034336,0.041533614946174434,0.011690215529773697,0.013947913258786386,0.03365272630479194,0.007791842787647719,0.012773952929629724,0.00665479569398513,0.013321871063837542,0.0015233096076202155,0.008214601882594198,0.015529104787087968,0.0026128158209776627,0.007337804387203666,0.006054928327288897,0.011211265972413268,0.004536868525489505,0.005820806718268299,0.0035260271302414974,0.004654014958134443,0.005960911480307702,0.005805958327951008,0.003259199364111197,0.004136341588417961,0.005280909603170205,1.2513466242235154,2.3596551823429763,1.5109636434353888,14.270588660612702,74.4185252788011,89.89785714168102,56.92916866578162,473.6980527997948,0.00442511634901166,0.008102540858089924,0.0053101396188139915,0.02450980432331562,0.002853437326848507,0.0016174563206732273,0.0008850232698023319,0.02352941408753395,5.9352244386039175,1.258746730759551,0.6789528140084944,5.179508478233145,0.0064850845374166965,0.009079118259251118,0.006363012362271547,0.20392157137393951,0.03927672281861305,0.019577324390411377,0.009201190434396267,0.2666666805744171,0.0038861696404457,0.0073281216842949574,0.0046924336752651825,0.04431859832488417,0.008137618947927949,0.009830274154366431,0.006225168798882626,0.05179858423179823,0.006759746931493282,0.009582665748894215,0.006225680932402611,0.05098039284348488,0.002594033721834421,0.005737392231822014,0.0036926832981407642,0.0,0.002151522086933255,0.0057068741880357265,0.0036011291667819023,0.0,0.000837527338882935,0.0005747789270316173,0.0003933008206536915,0.04474040869316244,0.0046110653998153684,0.0020336815251907146,0.0010879716939989825,0.0355097978206429,0.011169604025781155,0.011413748376071453,0.007095445413142443,0.07450980693101883
