ImageNumber,ObjectNumber,Metadata_Cell,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_batch,Metadata_channel,Metadata_hour,Metadata_hour,Metadata_label,Metadata_label,Metadata_time,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Granularity_10_BF,Granularity_11_BF,Granularity_12_BF,Granularity_13_BF,Granularity_14_BF,Granularity_15_BF,Granularity_16_BF,Granularity_1_BF,Granularity_2_BF,Granularity_3_BF,Granularity_4_BF,Granularity_5_BF,Granularity_6_BF,Granularity_7_BF,Granularity_8_BF,Granularity_9_BF,RadialDistribution_FracAtD_BF_1of4,RadialDistribution_FracAtD_BF_2of4,RadialDistribution_FracAtD_BF_3of4,RadialDistribution_FracAtD_BF_4of4,RadialDistribution_MeanFrac_BF_1of4,RadialDistribution_MeanFrac_BF_2of4,RadialDistribution_MeanFrac_BF_3of4,RadialDistribution_MeanFrac_BF_4of4,RadialDistribution_RadialCV_BF_1of4,RadialDistribution_RadialCV_BF_2of4,RadialDistribution_RadialCV_BF_3of4,RadialDistribution_RadialCV_BF_4of4,Texture_AngularSecondMoment_BF_3_00_256,Texture_AngularSecondMoment_BF_3_01_256,Texture_AngularSecondMoment_BF_3_02_256,Texture_AngularSecondMoment_BF_3_03_256,Texture_Contrast_BF_3_00_256,Texture_Contrast_BF_3_01_256,Texture_Contrast_BF_3_02_256,Texture_Contrast_BF_3_03_256,Texture_Correlation_BF_3_00_256,Texture_Correlation_BF_3_01_256,Texture_Correlation_BF_3_02_256,Texture_Correlation_BF_3_03_256,Texture_DifferenceEntropy_BF_3_00_256,Texture_DifferenceEntropy_BF_3_01_256,Texture_DifferenceEntropy_BF_3_02_256,Texture_DifferenceEntropy_BF_3_03_256,Texture_DifferenceVariance_BF_3_00_256,Texture_DifferenceVariance_BF_3_01_256,Texture_DifferenceVariance_BF_3_02_256,Texture_DifferenceVariance_BF_3_03_256,Texture_Entropy_BF_3_00_256,Texture_Entropy_BF_3_01_256,Texture_Entropy_BF_3_02_256,Texture_Entropy_BF_3_03_256,Texture_InfoMeas1_BF_3_00_256,Texture_InfoMeas1_BF_3_01_256,Texture_InfoMeas1_BF_3_02_256,Texture_InfoMeas1_BF_3_03_256,Texture_InfoMeas2_BF_3_00_256,Texture_InfoMeas2_BF_3_01_256,Texture_InfoMeas2_BF_3_02_256,Texture_InfoMeas2_BF_3_03_256,Texture_InverseDifferenceMoment_BF_3_00_256,Texture_InverseDifferenceMoment_BF_3_01_256,Texture_InverseDifferenceMoment_BF_3_02_256,Texture_InverseDifferenceMoment_BF_3_03_256,Texture_SumAverage_BF_3_00_256,Texture_SumAverage_BF_3_01_256,Texture_SumAverage_BF_3_02_256,Texture_SumAverage_BF_3_03_256,Texture_SumEntropy_BF_3_00_256,Texture_SumEntropy_BF_3_01_256,Texture_SumEntropy_BF_3_02_256,Texture_SumEntropy_BF_3_03_256,Texture_SumVariance_BF_3_00_256,Texture_SumVariance_BF_3_01_256,Texture_SumVariance_BF_3_02_256,Texture_SumVariance_BF_3_03_256,Texture_Variance_BF_3_00_256,Texture_Variance_BF_3_01_256,Texture_Variance_BF_3_02_256,Texture_Variance_BF_3_03_256
28,7,Mcf7,nan,0,0,3,nan,2,2,0,0,20240515,24285,31659,1054,1496,881,1313,968.4100061766522,1403.3356392835083,1.1422031283943115,24626,0.4415236592154537,175.84260673651715,1,0.7670804510565716,0.8755010165361584,185.83606963691727,187.8004259846074,81.9084855189009,28.810118764173662,25.495097567963924,164.57460314398452,166.7413405611666,28.5591019704096,590.399061660723,0.9861528465849102,0.8754264101728105,0.046473082360006794,0.09798248094773133,0.039275140874473084,0.022638679914209335,0.012808091241665731,0.058664319773499715,0.015671474853173484,0.008407531511046803,0.0036425760374048074,0.010769497395349804,0.008526080367646753,0.024421731035587056,0.002333841911109663,0.004846929021045785,0.0035346614086082364,0.012639476617716625,0.010189046798914036,0.0038582378855620803,0.005533089945655636,0.005486297965755049,0.007749233376048549,0.003618523343552161,0.005153362667834111,0.003384217731248508,0.010407747375806903,0.0043923622138080974,0.0013512789604249475,0.0032373638849357788,0.002044872246703669,0.6737887212271026,0.7521832163580134,1.596791430452501,0.0,0.8935555401046036,0.0,0.0,60.63101610038966,4.491292927118876,0.4295596366974744,0.5951838538812086,1.2854602062205949,0.47115990167491034,0.8899633393318527,0.2035015277057137,0.22879507308189817,0.05654819,0.18533745,0.30659258,0.45152172,1.0325359239810126,1.0462389754409391,0.9830473850136663,0.9897287732261062,0.14565705077323052,0.09989383996698296,0.10510851567187321,0.1070876578534817,0.1075385355718939,0.09337328944967555,0.11011428158535455,0.09965559649577795,0.8910991233985164,1.3604498196477828,0.8070773373727173,1.0997445721583652,0.6052294419322187,0.3945492722565356,0.6411485197060082,0.5127215369413862,1.413586656312644,1.6359129688373335,1.368093585938104,1.5225736685928664,0.030123643747681263,0.02545864426532609,0.030888669005794785,0.02772462216993404,3.8169690603877977,4.018209602691794,3.77465180765066,3.9278130808869034,-0.16875354175757093,-0.07174071090152427,-0.18789884549542263,-0.11458004534500207,0.7107335630562408,0.5083663261530807,0.7367997530448038,0.6161210835489295,0.7111787284549175,0.648382158471798,0.7214951166025613,0.67803324778984,7.059339177343224,7.048631444939528,7.0409408398552555,7.055470412941676,2.9232615835243716,2.8362683492803074,2.929106931232688,2.8863165466936396,3.6234174999283724,3.1335569006619792,3.691036125676213,3.414079269984555,1.1286291558317263,1.1235016800774424,1.1245283657622274,1.1284559605357334
28,8,Mcf7,nan,0,0,3,nan,2,2,0,0,20240515,61269,86190,1360,1692,1105,1354,1236.9544141409197,1525.6518630955295,1.2471426177991793,62586,0.6951793532816918,279.3029066558003,1,0.7108597285067874,0.80183291447829,330.50927747115304,343.21130517510636,119.20151005754919,43.31792811149397,38.47076812334269,238.5297727510924,237.58207546047714,21.44262177190982,979.9036790187178,0.978956955229604,0.6622371868455883,0.05367148695055117,0.1878352464378839,0.07002488400972938,0.013781545111508108,0.013900784234094098,0.03665198368183331,0.010024445354050681,0.020773774041895794,0.025727133825944822,0.00549160526858538,0.003575949760552217,0.015521545213044566,0.021206566522139893,0.0049026009692186194,0.015066343092663907,0.003336503771022359,0.013452694712238778,0.004386782010786554,0.003064334016853024,0.005188831793377946,0.004730792499249229,0.007854752378812,0.0022453100276154272,0.009586087672698149,0.012960216309229307,0.00528806914606122,0.002370642686372646,0.0032893013722680867,0.0023355748034733573,0.4305451765128911,0.4737493036762457,1.003808768672251,0.0,0.5600944553180345,0.0,0.0,68.7227484336327,1.1241844581570033,0.5248113255854818,0.49191745733788006,0.8437661149575255,0.2844595530008335,0.5564054852339553,0.12913637272002607,0.14553167897825084,0.05045456,0.17911784,0.3177967,0.4526309,1.0789879502699273,1.0836744498801003,1.0237702534611057,0.9478516323463023,0.06254513088860039,0.02415996242743747,0.06626467628224991,0.20026038080889938,0.19419013256393713,0.18007929559700153,0.19833244707937828,0.18756382025141494,0.3823749066467513,0.5037914061460689,0.3651328837762793,0.42865252963766903,0.761855608330745,0.6864049034134698,0.7703228755805711,0.7294248156069622,1.0048311966313406,1.1321297018604026,0.9835586015416513,1.0563418386946888,0.0566605354643433,0.05081855806363506,0.05778619148284131,0.05371882806177552,2.8979802374610744,3.008810781209868,2.871637950910503,2.949552417407876,-0.34086374199350916,-0.2776330602498143,-0.34937337444038596,-0.304890774495431,0.8342720171535001,0.7879821116079702,0.8387348890662802,0.8086440024829036,0.8232312671147624,0.7903145028132312,0.8288972629908766,0.8069303527054502,6.713932453738279,6.710423041106824,6.724580193045089,6.726031056937719,2.4727919858922593,2.4393936938329883,2.4687244064272433,2.4656438137944794,2.828911355158688,2.7092142283795724,2.8143991196764304,2.739801595963165,0.8028215654513584,0.8032514086314109,0.7948830008631802,0.7921135314002079
28,9,Mcf7,nan,0,0,3,nan,2,2,0,0,20240515,13384,19950,1203,1847,1053,1714,1123.9001046025105,1782.383368200837,1.259841682246876,13983,0.5844436587471443,130.5413270452519,1,0.6708771929824562,0.793750527619106,145.68676478908432,157.47063218263906,56.859475903318,20.56361119053143,18.110770276274835,117.20915581513482,118.21523679701569,-52.604426505816846,460.3158005400378,0.957162268468855,0.6872217633881281,0.055949042758270034,0.19035425723559127,0.05478498161206595,0.015824826225865417,0.012178112878263883,0.048036713184573976,0.01015760361519249,0.016638211697356815,0.012485228255667339,0.010824560063825237,0.00442156841136416,0.020935303134402044,0.01710612744311892,0.009486608538973365,0.007115826543318754,0.013606015361487672,0.0012059597925206426,0.013322292018150807,0.003718496208883523,0.015538833055182173,0.008060660204526246,0.002420247540699622,0.0017527378400000117,0.003917122513838348,0.0018248889162594418,0.007660686538618462,0.002270849198901163,0.005827647443369239,0.0033310164185756806,0.7274075323629079,0.7935948071910398,1.6463203704209894,0.0,0.8867400626644467,0.0,0.0,61.3020128986492,3.810552287473486,2.0842265288932897,0.09924425853896993,0.6908198183250603,0.41957377324158707,0.9699774902317153,0.2235454245844363,0.24930298169449938,0.049826045,0.17915846,0.32319412,0.44782138,0.9968188053556577,1.048472620537043,1.0423204947666942,0.9547055324349061,0.18150212230941917,0.13310203293420464,0.06317619403304506,0.10672959291443895,0.08617628449721014,0.074851259060376,0.0885007651100355,0.079029217425336,1.0456016022184562,1.6602307511184364,0.9920364929642803,1.3196797761542047,0.6079013354382606,0.3776657620803629,0.6248749770428097,0.5012122616223869,1.4961549293215044,1.74466146490911,1.4673788322309935,1.613053817414199,0.02980508925990958,0.024516673160413928,0.03042137995545847,0.02701820912200032,4.091659341342319,4.294347352835348,4.061194818508819,4.214975626511445,-0.1631191841369773,-0.07163639902513946,-0.17080690635332743,-0.10177448207518024,0.7186770912691252,0.5226546300819226,0.729116154693104,0.603018304764564,0.6764415888062204,0.6072066840900204,0.6828755036884091,0.6324540178505487,7.0308118933908474,7.032493524841064,7.031467450131437,7.040338877662055,3.069003506367658,2.966724332238016,3.0681535555177355,3.016654141347709,4.287758068297947,3.6752647108324226,4.297061446404541,3.9718688110130103,1.3333399176290932,1.3338738654877158,1.3222744848422074,1.3228871467918122
29,1,Mcf7,nan,0,0,4,nan,2,2,0,0,20240515,51935,79948,1757,419,1441,166,1593.399460864542,283.0733994416097,1.3851605259205986,55031,0.8231177105969241,257.14917024136145,1,0.6496097463351178,0.7219379857330146,348.95974766255716,335.8005360329254,89.1403387922662,35.24665446336689,32.55764119219941,200.04304347540358,198.16404769593103,-60.66404917495265,950.7909806465098,0.9437408006396395,0.5863278851210257,0.0419982533789842,0.1617077792663702,0.10526781706741632,0.03887523188853685,0.01200952213557876,0.006876593942181982,0.03152893343510619,0.03145314437561497,0.005715663433423543,0.014343714234545599,0.008218358778762964,0.004511345214227566,0.014511715214502936,0.0006970606624541586,0.006751159292583392,0.015665230092227964,0.013655289007876199,0.005080156556607595,0.0038331838637171455,2.7085864187726085e-05,0.00551167409102005,0.013252016221704594,0.012005361949364225,0.001563943442559135,0.007153360170895661,0.0067633639331235815,0.0010355712947683461,0.002580070157805224,0.0011881260330517593,0.0,0.0,0.0,0.0,0.0,0.0,0.24039213347517166,63.76914294604653,3.0783452183262487,1.445850331826408,0.5065658252106195,0.4800241501989132,0.9949189998103988,0.5914187718865721,0.00624391175203625,0.0,0.0316783,0.12501869,0.3127827,0.5305204,0.9406589643934892,0.9511932991979882,1.0050343237861072,1.0130740858029013,0.11649249498200591,0.04989112621939049,0.03329751836305293,0.051142010631663036,0.15463635471686207,0.13830056386167916,0.15744489783443746,0.14088978646205705,0.5598202071526285,0.7633276605849527,0.5200651184685391,0.7335940724435448,0.6014230265821782,0.4561549232017987,0.6286522619861084,0.4770397751324569,1.1801795756516065,1.3311504616813759,1.1422284243511733,1.3093865021315685,0.03782718554287748,0.03362523216233161,0.03868248641103663,0.03437747290918022,3.226418013471524,3.3805532725982332,3.1877272841208053,3.3566218586881305,-0.18549361890479066,-0.09804698645185451,-0.20500278794073984,-0.11114144055235872,0.6949630600644908,0.5424777400787858,0.7191575317675748,0.5712506045284881,0.7686036165492187,0.7203380833870732,0.776025812019457,0.7290524843657471,6.74266171584913,6.740254086357699,6.740251843715675,6.740433560661151,2.5925935596555476,2.5370117434190282,2.595347640906528,2.5505000409086414,2.2492743692456827,2.0438234681112064,2.2808950879948,2.0719503554499994,0.7022736440995789,0.7017877821740353,0.7002400516158342,0.7013861069733913
29,2,Mcf7,nan,0,0,4,nan,2,2,0,0,20240515,29837,38709,1226,581,1039,374,1134.7628447900258,480.2077286590475,1.1757441070171717,30492,0.4411600281690763,194.90933352783043,1,0.7708026557131417,0.8505252070001614,205.96433126548226,208.40585404445815,90.87353850269065,31.610679310848404,27.85677655436824,184.2387289313775,184.8382513290085,3.9118012418745227,663.9554108468271,0.978518955791683,0.8717341700487488,0.021970064488919687,0.10463339439047122,0.041382337869514806,0.013317597322456277,0.00678354545594267,0.06710986377968872,0.020614197175188816,0.01110244338504468,0.00500770550459606,0.002411488253932581,0.006447135773010293,0.029849774146516423,0.002335051990511869,0.004363665332023704,0.005181296801694149,0.005024894060256136,0.002901845388079052,0.00496832486008446,0.005453175962862981,0.004163267091360465,0.009070327435437533,0.003496914770012129,0.004052731714390755,0.0010842739647864295,0.005852202728806111,0.002846497345289256,0.004055843030109765,0.0018478306239796205,0.004628029632997463,0.0,0.0,0.0,0.0,0.0,0.0,1.4958256821417117,59.775373166060575,2.3043572121648492,1.2186530827688677,2.613500597112167,0.0,0.0,0.0,0.0,0.0,0.05359523,0.17285176,0.31392637,0.4596266,0.982864706215491,0.9885715641536895,1.0121699881580695,0.998171513498727,0.04830037645196932,0.03965541952216775,0.038610968660220804,0.02662434372947127,0.23940314472166396,0.21377157883428544,0.23730368181864228,0.21923526529445436,0.3447909890787087,0.4662917471708528,0.3536606197260087,0.4332355478861087,0.5567206022904005,0.3990673722218815,0.5458997004808986,0.44156525515920036,0.9494680269757938,1.0854563786506384,0.9618180578688248,1.0517570916283046,0.05866108963869109,0.05124759916472943,0.05803321706322858,0.052882686484565386,2.4605869075730284,2.5948216863030193,2.4738327148173234,2.5655305146991356,-0.19502122465422805,-0.09402711863311798,-0.18659155211342196,-0.11548603877956302,0.6421863553305642,0.4752615369484924,0.6316321725757669,0.5194247538969469,0.8325755760210893,0.7889628760695556,0.829483106146015,0.7998239861949957,7.014789961998014,7.016526359370686,7.013767893136552,7.013390854184642,2.0929938179682432,2.067577571326678,2.094019773369382,2.0811542974288626,1.210846339704105,1.085601844944179,1.2039715602154217,1.1183711595712111,0.388909332195702,0.38797339802875364,0.38940804498536075,0.38790167686433463
29,3,Mcf7,nan,0,0,4,nan,2,2,0,0,20240515,43316,56610,365,625,110,403,236.46047649829163,514.3425293194201,1.1621467216300907,43821,0.633663583835584,234.8438717951744,1,0.7651651651651652,0.860476548604246,267.53684312595385,263.54695976239225,99.20181449953424,37.49192038421077,33.52610922848042,200.2445252503013,206.96883664146972,-68.33227475869572,795.3523804664972,0.9884758449145387,0.7936794441719451,0.014299371791350494,0.13977785584046465,0.08225816855221789,0.009481498127845064,0.013089933643132419,0.05515128928422514,0.016162845665011024,0.006575566192617291,0.003197399322449418,0.002720722083480183,0.004674485841275123,0.0026722411955115454,0.018833712120568856,0.017461982052448307,0.0058246780417844785,0.0032620828603697537,0.0043688481441942015,0.0053384663935666,0.0015911635354036596,0.006866494645824474,0.016565045335103026,0.007296600218572216,0.005158052651846488,0.0027567161408352863,0.00515153646551396,0.001709149608425708,0.003399543043548486,0.0013355166647611612,0.0020413997816492277,0.0,0.0,0.0,0.0,0.0,0.0,0.09073305967100226,60.79549192892434,4.91753492472326,1.5425004477520063,0.6489152259206831,0.544641515275701,0.7317518977810797,0.2994546081626097,1.266484117068971,0.0,0.048683465,0.17224579,0.3164717,0.46259904,0.9849476643891448,0.9854706708214384,1.0083330621259878,1.0014463479780193,0.18969873147941033,0.07823529168748712,0.043691672818970156,0.021208905301164437,0.10956321403391106,0.09465911991668824,0.11038905706059787,0.09638149226223737,0.7641266119577959,1.1373069269402065,0.7358228948790863,1.074062706582302,0.6462609121035436,0.4739975276041883,0.6591254313581577,0.5041730526760356,1.3357002428535063,1.5315907441255412,1.3126019185173414,1.5115813600929304,0.0316866313029422,0.02754579998235163,0.032149029500808494,0.027761185810347356,3.727733079946514,3.9282796623314957,3.707263072748611,3.9067283755591333,-0.1960268504060947,-0.099168318132462,-0.20520404134055303,-0.11125744017848582,0.7451203879590658,0.5798906874752235,0.7560495710219882,0.6073532549723308,0.7289694609920803,0.6671140039234978,0.732600984423365,0.6768327678413337,6.937631887456039,6.933810290912537,6.932293013090175,6.938450278590991,2.9164136093557,2.8567572158668706,2.9215364683576555,2.868754397833457,3.5561571118553914,3.1870336859852557,3.581441944271873,3.2583468664719675,1.0800709309532976,1.08108515323136,1.0793162097877378,1.0831023932635677
29,4,Mcf7,nan,0,0,4,nan,2,2,0,0,20240515,22546,30240,1068,646,888,478,972.9497471835359,560.7613767408853,1.142673185484407,22862,0.29709623014756353,169.42980486206957,1,0.745568783068783,0.8751408650375179,173.59352244199582,180.1138528820035,82.365041127896,27.918372506311957,24.515301344262525,165.02181673948448,165.75534835345493,-84.32186294794504,568.9848480983499,0.9861779371883475,0.8830527556743046,0.04184095791973173,0.09663784681210301,0.01954856936004494,0.02728991131230412,0.014584889153078647,0.06389064271893932,0.013698610271346398,0.010478969762907315,0.010142965121504664,0.003916300350197063,0.0022977980308051425,0.030422506452028108,0.008208543413636431,0.0024700729685768895,0.0065241866814951715,0.0030724774937757205,0.003906961629810017,0.003652236673263219,0.002104828727750873,0.006128795288854545,0.004810074407289391,0.002466989107381737,0.0035192266600126668,0.004120618816502872,0.008797115434064797,0.0064039328142116705,0.004441183709814905,0.001019717324689505,0.004067869649446094,0.0,0.0,0.0,0.0,0.0,0.0,0.6272079514428408,62.178141672494874,4.526133433963972,3.1390584859924857,1.2137387781525542,0.0,0.0,0.0,0.0,0.0,0.058087945,0.17346364,0.28536424,0.48308417,1.031221108361488,0.9806698309920843,0.9178063001765329,1.059701862438895,0.12636804732607282,0.08582888558224502,0.05665423195573866,0.06572843794973965,0.11163876782288609,0.09712806696846046,0.11381430602653478,0.10191257503157591,0.6709463751020777,1.0259865255052933,0.6532921343208978,0.8631260596618245,0.692510249450815,0.5169913370555024,0.6987859963170295,0.6026003907180242,1.26366613591792,1.4772469153894339,1.252152149577198,1.3890611999854319,0.038015911548988604,0.032304163538911794,0.038414348953060104,0.03462152002262961,3.651831412078593,3.850198298431142,3.6288099698706304,3.7824733580976417,-0.22361367910839045,-0.11110447555891101,-0.2316916986062845,-0.15664414861143483,0.7753962734849683,0.6035238954276662,0.7833370426938877,0.6886284697598741,0.738263048618413,0.6724560498664558,0.7434450001202826,0.7006904791179882,6.990064422466201,6.954580869884046,6.982641886672423,6.974018237639188,2.910607987430188,2.833114481704351,2.911434707489371,2.8798667746522426,3.6930779470338493,3.222328687935068,3.6844353705961197,3.4807436347313043,1.091006080533976,1.0620788033600874,1.0844318762292549,1.0859674235982801
29,5,Mcf7,nan,0,0,4,nan,2,2,0,0,20240515,54035,70812,1047,1124,795,843,919.9412232812066,980.6231886740076,1.1905946952307456,55003,0.45543690335240417,262.296585566348,1,0.7630768796249223,0.8399163913679231,278.1725404668135,281.46047679914136,121.75795661885921,42.65836070444188,37.53664875824692,249.51177275284635,247.64812926033565,-10.73039245480164,899.1341263970173,0.9824009599476392,0.8672470694012515,0.04453850473659574,0.10448735190721047,0.041636390428222904,0.01993890607251185,0.00945509480185247,0.06271596604687867,0.017762419150052954,0.005422924610900645,0.003884119696502272,0.006855899739327757,0.004300576466742318,0.02632275557652004,0.005049423946820259,0.005280708536420903,0.0017298706138088866,0.014772235481130469,0.006151070572528495,0.0021954762638913745,0.0008685121953689372,0.006125075343652277,0.008949083587146653,0.002100108240173769,0.0031591455414641785,0.00115664395212439,0.011920870825340484,0.001043874350508259,0.0030239887886333466,0.0013642615015475978,0.0019563362045876688,2.1842670263861175,0.08244415032194408,0.0,0.25049010248047476,0.0,0.0,1.591534365481086,59.28578253423426,3.3117562519974775,2.476699469957135,0.6332710998840361,0.4608834580804915,0.3929749153094662,0.5357779158838382,0.09847013033761018,0.0,0.050922386,0.16931178,0.2999353,0.4798305,0.9359153558937224,0.9618126426700451,0.9683339029787368,1.0435338185085508,0.10779298759390334,0.07909260818549126,0.045288105952261494,0.03396080434606729,0.15393079599719692,0.13753527428448448,0.15899318601246515,0.14169996909328914,0.5427308632687605,0.7589668929266955,0.4920408469740201,0.6860368367308347,0.6832351529428129,0.5584007708373333,0.7124939411045205,0.6015062535253645,1.1737439613101694,1.3431333579255003,1.1261732521821408,1.291819198442564,0.035769717014974826,0.031531415983359116,0.03714456592118958,0.03274577822542401,3.361635165381615,3.5374470731818493,3.304378811684838,3.490649969039404,-0.23964005687260678,-0.14990001122762897,-0.26883633088419867,-0.17583802114923264,0.7743270980626276,0.6605273662859451,0.8010403914950948,0.6998578577845348,0.778358317936917,0.7342658905969636,0.791837672146498,0.7473332413786966,7.716024073725785,7.714477490593508,7.71816338789608,7.717465300102114,2.740919593921072,2.7037674144257187,2.7406725576848663,2.7230455201567536,2.8839805809513948,2.678389165714087,2.930779867582814,2.757112988329226,0.8566778610550383,0.8593390146601987,0.8557051786392122,0.8607874562650117
29,6,Mcf7,nan,0,0,4,nan,2,2,0,0,20240515,48870,63753,1115,1436,878,1167,998.2386944956006,1297.4642111724984,1.1788367202342074,49817,0.4865653541195235,249.44581886896282,1,0.7665521622511882,0.8482939009579914,267.27505869122615,269.1635190734435,114.38968484964018,40.31934118417423,35.608987629529715,233.86401277363782,233.50329993181623,14.312119846766457,850.8498551495554,0.9809904249553365,0.8490028629661528,0.031525421738383234,0.11709051161733709,0.04922062858393277,0.01592674048982095,0.016586739726391794,0.06681956962149897,0.019237255947299706,0.0037665073383277336,0.005597462868553603,0.0013793234840161089,0.009698106624171733,0.023112615606879217,0.005529640752812079,0.004197592156912785,0.0010506897691160524,0.008241476717264334,0.0075197304604075876,0.006728072167403173,0.003733183942795522,0.0001909284525869751,0.013535138733698587,0.0032402548899428253,0.003656722054899908,0.001653592618729394,0.006165498924429332,0.006112107062599725,0.0023505559970112286,0.002622544480022736,0.0019346596425696492,0.6497212657961792,0.03824132466824169,0.0,0.11944640787265491,0.0,0.0,1.387964669425257,63.58811340929311,3.3792132463107802,1.7592993902958773,0.23944767132770753,0.0,0.0,0.0,0.0006446124486962891,0.0,0.05178908,0.16985989,0.30232096,0.47603005,0.9697058559234759,0.9741876114423434,0.9720656081040955,1.0321024235572658,0.07616090334174451,0.07315378272840316,0.0559543206846401,0.04653176123072465,0.1725916466544647,0.15780120737398656,0.17838428999719697,0.15925109591102019,0.4826753792687241,0.6454372424755811,0.43882023055353614,0.6208059313869224,0.673631715792789,0.564630134871247,0.7022986416036483,0.5815751925190855,1.1119904561297216,1.2600117925422236,1.0675118722912713,1.2401027358577053,0.04320161424845104,0.038682558402773966,0.04484247730266092,0.0391345478872302,3.175370568001566,3.3221519556632644,3.1162401811223654,3.3118921901512084,-0.24359191169040922,-0.16430394065377388,-0.27367392974175325,-0.1708071692500296,0.7652031018586035,0.6695304321030536,0.7922700018424804,0.6791598352660693,0.7904522090192078,0.7546256276244575,0.8034678330777736,0.7581820220234032,7.477035773000645,7.474200497793396,7.477183508152455,7.47733841578352,2.6240639794482243,2.5917131930384603,2.61959696685612,2.6017678801786848,2.47518175713288,2.31956926887176,2.5092363918102834,2.3465417033024494,0.7394642841004035,0.7412516278368351,0.7370141555909537,0.7418369086723366
29,7,Mcf7,nan,0,0,4,nan,2,2,0,0,20240515,18268,33066,1957,1461,1790,1263,1864.1866104663893,1364.707411867747,2.5063270007023153,21360,0.8630491413403901,152.5107865143379,1,0.5524708159438698,0.3989902354001625,225.4334471677098,220.22715545545242,48.84669896727925,17.366845307419286,15.231546211727817,126.47685967872317,113.87093507484363,33.81115209452014,758.5239533417508,0.8552434456928839,0.47957814439632884,0.07498652485589066,0.14075970319679615,0.08533869382630276,0.06006803682295976,0.01880525594551475,0.003953130235267728,0.030044962785388953,0.026614139387124498,0.014083726862738753,0.021164013482753142,0.006399153707835041,0.0147959850152585,0.014022241340744725,0.012661727692025693,0.00945956652276856,0.011928829879301784,0.0035583895863729926,0.009056622184576375,0.0031092884986958207,0.005533184052392192,0.009795774710518675,0.007033859181133941,0.002508939863272499,0.004038727006913683,0.011538433363363127,0.0076606193430715395,0.002775976593078153,0.004281092613516473,0.002050709309489397,0.0,0.9010988551383883,0.25137742503164306,0.8828795742381912,0.0,0.0,1.9750737339088449,56.20136272557088,3.1935324194711314,0.6064875841640375,0.18086873857350996,0.0,0.03396216979404909,0.5915971843234612,1.2353584399697417,0.9774416189871845,0.026855486,0.1079145,0.2696829,0.59554714,0.9600704684270263,0.9532795381413419,1.0143231363583174,1.0043810143120353,0.08614390952656989,0.07293980924957488,0.05626457736258993,0.041073830782463176,0.17679676435813874,0.1595904000126498,0.18166362956116539,0.15972685491430438,0.4768057373783369,0.6513357359418798,0.4498238436185931,0.6286732488169656,0.5892166547726043,0.4349962361311241,0.6108950179736975,0.4604633072261899,1.0921346102045426,1.2428473504131932,1.0664271259122076,1.2210004853727843,0.04662157644711756,0.04151185226236999,0.04772927229904688,0.04208327299814637,2.974774570289195,3.1217904651454647,2.944265372716491,3.1149373576579493,-0.18858727071458778,-0.09444129893704399,-0.20456798511833166,-0.10635641973518448,0.6795135748100631,0.5158881509510564,0.699117913170881,0.5433616795859983,0.7842051340429165,0.7389723969216998,0.7933628821456985,0.7418098278629088,6.900051226592293,6.893884789199703,6.8972610523923175,6.904773032657592,2.4438422310832326,2.389379417049169,2.443981389728808,2.410012465869273,1.8446405574532534,1.6542621293956543,1.8622711661964644,1.7017456355221015,0.5803615737078971,0.5763994663343848,0.5780237524537597,0.5826047210847634
